# Coupling strength K	Order parameter |r|
1.300000e-01	1.592561e-01
1.300000e-01	1.647194e-01
1.300000e-01	1.702081e-01
1.300000e-01	1.756986e-01
1.300000e-01	1.811705e-01
1.300000e-01	1.866071e-01
1.300000e-01	1.919972e-01
1.300000e-01	1.973354e-01
1.300000e-01	2.026218e-01
1.300000e-01	2.078610e-01
1.300000e-01	2.130602e-01
1.300000e-01	2.182271e-01
1.300000e-01	2.233678e-01
1.300000e-01	2.284844e-01
1.300000e-01	2.335729e-01
1.300000e-01	2.386228e-01
1.300000e-01	2.436157e-01
1.300000e-01	2.485263e-01
1.300000e-01	2.533234e-01
1.300000e-01	2.579715e-01
1.300000e-01	2.624328e-01
1.300000e-01	2.666689e-01
1.300000e-01	2.706438e-01
1.300000e-01	2.712356e-01
1.300000e-01	2.734371e-01
1.300000e-01	2.743259e-01
1.300000e-01	2.756702e-01
1.300000e-01	2.776905e-01
1.300000e-01	2.778911e-01
1.300000e-01	2.800630e-01
1.300000e-01	2.807219e-01
1.300000e-01	2.821591e-01
1.300000e-01	2.834155e-01
1.300000e-01	2.841628e-01
1.300000e-01	2.857783e-01
1.300000e-01	2.860656e-01
1.300000e-01	2.878289e-01
1.300000e-01	2.878639e-01
1.300000e-01	2.895550e-01
1.300000e-01	2.895960e-01
1.300000e-01	2.911158e-01
1.300000e-01	2.911344e-01
1.300000e-01	2.924275e-01
1.300000e-01	2.925942e-01
1.300000e-01	2.935691e-01
1.300000e-01	2.939224e-01
1.300000e-01	2.945728e-01
1.300000e-01	2.951044e-01
1.300000e-01	2.954614e-01
1.300000e-01	2.961237e-01
1.300000e-01	2.962466e-01
1.300000e-01	2.969290e-01
1.300000e-01	2.969647e-01
1.300000e-01	2.974995e-01
1.300000e-01	2.976143e-01
1.300000e-01	2.979424e-01
1.300000e-01	2.980646e-01
1.300000e-01	2.982385e-01
1.300000e-01	2.983141e-01
1.300000e-01	2.983680e-01
1.350000e-01	1.015202e-01
1.350000e-01	1.093188e-01
1.350000e-01	1.171825e-01
1.350000e-01	1.250839e-01
1.350000e-01	1.277168e-01
1.350000e-01	1.278728e-01
1.350000e-01	1.283385e-01
1.350000e-01	1.287995e-01
1.350000e-01	1.297169e-01
1.350000e-01	1.304630e-01
1.350000e-01	1.318048e-01
1.350000e-01	1.328075e-01
1.350000e-01	1.329916e-01
1.350000e-01	1.345348e-01
1.350000e-01	1.357615e-01
1.350000e-01	1.378265e-01
1.350000e-01	1.392450e-01
1.350000e-01	1.408706e-01
1.350000e-01	1.415939e-01
1.350000e-01	1.431754e-01
1.350000e-01	1.457521e-01
1.350000e-01	1.474714e-01
1.350000e-01	1.486834e-01
1.350000e-01	1.502221e-01
1.350000e-01	1.520557e-01
1.350000e-01	1.549337e-01
1.350000e-01	1.563908e-01
1.350000e-01	1.568566e-01
1.350000e-01	1.598276e-01
1.350000e-01	1.618085e-01
1.350000e-01	1.639533e-01
1.350000e-01	1.648543e-01
1.350000e-01	1.668526e-01
1.350000e-01	1.699734e-01
1.350000e-01	1.713326e-01
1.350000e-01	1.719370e-01
1.350000e-01	1.751506e-01
1.350000e-01	1.770167e-01
1.350000e-01	1.784936e-01
1.350000e-01	1.803546e-01
1.350000e-01	1.820526e-01
1.350000e-01	1.854062e-01
1.350000e-01	1.855546e-01
1.350000e-01	1.870116e-01
1.350000e-01	1.907191e-01
1.350000e-01	1.918661e-01
1.350000e-01	1.920476e-01
1.350000e-01	1.958161e-01
1.350000e-01	1.965938e-01
1.350000e-01	1.984024e-01
1.350000e-01	2.008145e-01
1.350000e-01	2.011790e-01
1.350000e-01	2.044623e-01
1.350000e-01	2.056122e-01
1.350000e-01	2.056864e-01
1.350000e-01	2.098901e-01
1.350000e-01	2.102249e-01
1.350000e-01	2.104096e-01
1.350000e-01	2.140143e-01
1.350000e-01	2.149690e-01
1.350000e-01	2.156902e-01
1.350000e-01	2.179893e-01
1.350000e-01	2.193579e-01
1.350000e-01	2.208582e-01
1.350000e-01	2.218196e-01
1.350000e-01	2.235782e-01
1.350000e-01	2.255078e-01
1.350000e-01	2.257262e-01
1.350000e-01	2.276392e-01
1.350000e-01	2.290524e-01
1.350000e-01	2.302869e-01
1.350000e-01	2.315563e-01
1.350000e-01	2.324472e-01
1.350000e-01	2.345288e-01
1.350000e-01	2.353485e-01
1.350000e-01	2.356820e-01
1.350000e-01	2.384366e-01
1.350000e-01	2.387441e-01
1.350000e-01	2.416192e-01
1.350000e-01	2.419945e-01
1.350000e-01	2.442937e-01
1.350000e-01	2.451879e-01
1.350000e-01	2.467548e-01
1.350000e-01	2.480060e-01
1.350000e-01	2.489904e-01
1.350000e-01	2.504435e-01
1.350000e-01	2.509886e-01
1.350000e-01	2.525004e-01
1.350000e-01	2.527371e-01
1.350000e-01	2.541819e-01
1.350000e-01	2.542239e-01
1.350000e-01	2.554374e-01
1.350000e-01	2.554974e-01
1.350000e-01	2.563673e-01
1.350000e-01	2.564586e-01
1.350000e-01	2.570046e-01
1.350000e-01	2.570784e-01
1.350000e-01	2.573413e-01
1.350000e-01	2.573690e-01
1.350000e-01	9.381037e-02
1.400000e-01	1.008606e-01
1.400000e-01	1.032210e-01
1.400000e-01	1.066086e-01
1.400000e-01	1.070936e-01
1.400000e-01	1.110352e-01
1.400000e-01	1.127613e-01
1.400000e-01	1.150260e-01
1.400000e-01	1.190563e-01
1.400000e-01	1.191760e-01
1.400000e-01	1.231242e-01
1.400000e-01	1.257174e-01
1.400000e-01	1.272315e-01
1.400000e-01	1.313808e-01
1.400000e-01	1.322625e-01
1.400000e-01	1.355705e-01
1.400000e-01	1.387039e-01
1.400000e-01	1.397916e-01
1.400000e-01	1.440252e-01
1.400000e-01	1.449520e-01
1.400000e-01	1.482419e-01
1.400000e-01	1.509357e-01
1.400000e-01	1.524026e-01
1.400000e-01	1.564609e-01
1.400000e-01	1.566034e-01
1.400000e-01	1.603665e-01
1.400000e-01	1.619218e-01
1.400000e-01	1.640686e-01
1.400000e-01	1.668755e-01
1.400000e-01	1.675190e-01
1.400000e-01	1.706751e-01
1.400000e-01	1.714648e-01
1.400000e-01	1.735005e-01
1.400000e-01	1.740382e-01
1.400000e-01	1.740678e-01
1.400000e-01	1.742134e-01
1.400000e-01	1.743346e-01
1.400000e-01	1.745646e-01
1.400000e-01	1.748736e-01
1.400000e-01	1.750664e-01
1.400000e-01	1.756961e-01
1.400000e-01	1.757037e-01
1.400000e-01	1.759662e-01
1.400000e-01	1.764323e-01
1.400000e-01	1.772529e-01
1.400000e-01	1.780510e-01
1.400000e-01	1.781326e-01
1.400000e-01	1.790410e-01
1.400000e-01	1.796162e-01
1.400000e-01	1.797417e-01
1.400000e-01	1.799412e-01
1.400000e-01	1.807897e-01
1.400000e-01	1.810342e-01
1.400000e-01	1.815373e-01
1.400000e-01	1.819350e-01
1.400000e-01	1.821310e-01
1.400000e-01	1.824616e-01
1.400000e-01	1.825168e-01
1.400000e-01	1.826426e-01
1.400000e-01	1.832328e-01
1.400000e-01	1.865863e-01
1.400000e-01	1.897086e-01
1.400000e-01	1.926270e-01
1.400000e-01	1.953627e-01
1.400000e-01	1.979297e-01
1.400000e-01	2.003354e-01
1.400000e-01	2.025816e-01
1.400000e-01	2.046656e-01
1.400000e-01	2.065816e-01
1.400000e-01	2.083213e-01
1.400000e-01	2.098749e-01
1.400000e-01	2.112327e-01
1.400000e-01	2.123240e-01
1.400000e-01	2.123869e-01
1.400000e-01	2.129772e-01
1.400000e-01	2.133332e-01
1.400000e-01	2.135273e-01
1.400000e-01	2.139944e-01
1.400000e-01	2.140732e-01
1.400000e-01	2.143899e-01
1.400000e-01	2.146146e-01
1.400000e-01	2.147168e-01
1.400000e-01	2.149711e-01
1.400000e-01	2.149716e-01
1.400000e-01	2.151419e-01
1.400000e-01	2.151637e-01
1.400000e-01	2.152129e-01
1.400000e-01	8.185036e-02
1.400000e-01	8.186580e-02
1.400000e-01	8.272769e-02
1.400000e-01	8.275712e-02
1.400000e-01	8.433198e-02
1.400000e-01	8.462228e-02
1.400000e-01	8.655994e-02
1.400000e-01	8.743668e-02
1.400000e-01	8.929092e-02
1.400000e-01	9.114676e-02
1.400000e-01	9.241219e-02
1.400000e-01	9.566116e-02
1.400000e-01	9.582536e-02
1.400000e-01	9.944936e-02
1.450000e-01	1.008883e-01
1.450000e-01	1.015530e-01
1.450000e-01	1.030285e-01
1.450000e-01	1.037379e-01
1.450000e-01	1.055840e-01
1.450000e-01	1.062648e-01
1.450000e-01	1.085608e-01
1.450000e-01	1.091054e-01
1.450000e-01	1.119621e-01
1.450000e-01	1.122241e-01
1.450000e-01	1.155797e-01
1.450000e-01	1.157867e-01
1.450000e-01	1.191284e-01
1.450000e-01	1.200257e-01
1.450000e-01	1.228276e-01
1.450000e-01	1.246616e-01
1.450000e-01	1.266391e-01
1.450000e-01	1.296678e-01
1.450000e-01	1.305313e-01
1.450000e-01	1.344817e-01
1.450000e-01	1.350094e-01
1.450000e-01	1.384778e-01
1.450000e-01	1.406439e-01
1.450000e-01	1.425172e-01
1.450000e-01	1.465238e-01
1.450000e-01	1.466059e-01
1.450000e-01	1.507555e-01
1.450000e-01	1.525990e-01
1.450000e-01	1.549803e-01
1.450000e-01	1.588206e-01
1.450000e-01	1.592944e-01
1.450000e-01	1.637095e-01
1.450000e-01	1.651452e-01
1.450000e-01	1.682349e-01
1.450000e-01	1.715370e-01
1.450000e-01	1.728780e-01
1.450000e-01	1.776449e-01
1.450000e-01	1.779698e-01
1.450000e-01	1.825411e-01
1.450000e-01	1.844259e-01
1.450000e-01	1.875700e-01
1.450000e-01	1.908943e-01
1.450000e-01	1.927309e-01
1.450000e-01	1.973685e-01
1.450000e-01	1.980156e-01
1.450000e-01	2.034054e-01
1.450000e-01	2.038442e-01
1.450000e-01	2.088699e-01
1.450000e-01	2.103187e-01
1.450000e-01	2.143684e-01
1.450000e-01	2.167895e-01
1.450000e-01	2.198540e-01
1.450000e-01	2.232544e-01
1.450000e-01	2.252786e-01
1.450000e-01	2.297093e-01
1.450000e-01	2.305993e-01
1.450000e-01	2.357830e-01
1.450000e-01	2.361475e-01
1.450000e-01	2.408092e-01
1.450000e-01	2.425584e-01
1.450000e-01	2.456705e-01
1.450000e-01	2.489277e-01
1.450000e-01	2.503692e-01
1.450000e-01	2.549132e-01
1.450000e-01	2.552391e-01
1.450000e-01	2.593105e-01
1.450000e-01	2.614751e-01
1.450000e-01	2.635658e-01
1.450000e-01	2.676187e-01
1.450000e-01	2.676783e-01
1.450000e-01	2.736532e-01
1.450000e-01	2.795627e-01
1.450000e-01	2.853320e-01
1.450000e-01	2.909470e-01
1.450000e-01	2.963956e-01
1.450000e-01	3.016691e-01
1.450000e-01	3.067626e-01
1.450000e-01	3.116766e-01
1.450000e-01	3.164172e-01
1.450000e-01	3.209962e-01
1.450000e-01	3.254308e-01
1.450000e-01	3.297431e-01
1.450000e-01	3.339575e-01
1.450000e-01	3.380981e-01
1.450000e-01	3.421851e-01
1.450000e-01	3.462325e-01
1.450000e-01	3.502458e-01
1.450000e-01	3.542211e-01
1.450000e-01	3.581457e-01
1.450000e-01	3.619986e-01
1.450000e-01	3.657529e-01
1.450000e-01	9.627158e-02
1.450000e-01	9.639178e-02
1.450000e-01	9.654908e-02
1.450000e-01	9.691187e-02
1.450000e-01	9.722115e-02
1.450000e-01	9.783343e-02
1.450000e-01	9.828354e-02
1.450000e-01	9.915805e-02
1.450000e-01	9.973040e-02
1.500000e-01	1.299344e-01
1.500000e-01	1.301183e-01
1.500000e-01	1.301757e-01
1.500000e-01	1.307390e-01
1.500000e-01	1.308299e-01
1.500000e-01	1.318062e-01
1.500000e-01	1.318854e-01
1.500000e-01	1.333254e-01
1.500000e-01	1.333316e-01
1.500000e-01	1.351591e-01
1.500000e-01	1.352971e-01
1.500000e-01	1.373597e-01
1.500000e-01	1.377149e-01
1.500000e-01	1.399254e-01
1.500000e-01	1.405659e-01
1.500000e-01	1.428481e-01
1.500000e-01	1.438296e-01
1.500000e-01	1.461182e-01
1.500000e-01	1.474779e-01
1.500000e-01	1.497224e-01
1.500000e-01	1.514745e-01
1.500000e-01	1.536434e-01
1.500000e-01	1.557743e-01
1.500000e-01	1.578585e-01
1.500000e-01	1.603231e-01
1.500000e-01	1.623412e-01
1.500000e-01	1.650585e-01
1.500000e-01	1.670630e-01
1.500000e-01	1.699118e-01
1.500000e-01	1.719954e-01
1.500000e-01	1.748115e-01
1.500000e-01	1.771122e-01
1.500000e-01	1.796863e-01
1.500000e-01	1.823905e-01
1.500000e-01	1.844685e-01
1.500000e-01	1.878113e-01
1.500000e-01	1.890943e-01
1.500000e-01	1.933592e-01
1.500000e-01	1.935045e-01
1.500000e-01	1.976432e-01
1.500000e-01	1.990226e-01
1.500000e-01	2.014582e-01
1.500000e-01	2.047929e-01
1.500000e-01	2.049026e-01
1.500000e-01	2.079385e-01
1.500000e-01	2.105413e-01
1.500000e-01	2.106636e-01
1.500000e-01	2.127035e-01
1.500000e-01	2.144366e-01
1.500000e-01	2.157702e-01
1.500000e-01	2.166298e-01
1.500000e-01	2.167495e-01
1.500000e-01	2.174304e-01
1.500000e-01	2.178759e-01
1.500000e-01	2.181514e-01
1.500000e-01	2.183219e-01
1.500000e-01	2.184496e-01
1.500000e-01	2.185919e-01
1.500000e-01	2.187989e-01
1.500000e-01	2.191109e-01
1.500000e-01	2.195551e-01
1.500000e-01	2.201433e-01
1.500000e-01	2.208717e-01
1.500000e-01	2.217230e-01
1.500000e-01	2.226706e-01
1.500000e-01	2.236843e-01
1.500000e-01	2.247350e-01
1.500000e-01	2.257981e-01
1.500000e-01	2.268553e-01
1.500000e-01	2.278950e-01
1.500000e-01	2.289111e-01
1.500000e-01	2.299024e-01
1.500000e-01	2.308721e-01
1.500000e-01	2.318268e-01
1.500000e-01	2.327773e-01
1.500000e-01	2.337370e-01
1.500000e-01	2.347205e-01
1.500000e-01	2.357410e-01
1.500000e-01	2.368068e-01
1.500000e-01	2.379194e-01
1.500000e-01	2.390718e-01
1.500000e-01	2.402489e-01
1.500000e-01	2.414285e-01
1.500000e-01	2.423920e-01
1.500000e-01	2.425837e-01
1.500000e-01	2.436851e-01
1.500000e-01	2.437752e-01
1.500000e-01	2.447037e-01
1.500000e-01	2.449577e-01
1.500000e-01	2.456129e-01
1.500000e-01	2.459383e-01
1.500000e-01	2.463910e-01
1.500000e-01	2.467190e-01
1.500000e-01	2.470219e-01
1.500000e-01	2.473043e-01
1.500000e-01	2.474951e-01
1.500000e-01	2.476997e-01
1.500000e-01	2.478040e-01
1.500000e-01	2.479111e-01
1.500000e-01	2.479442e-01
1.550000e-01	1.169481e-01
1.550000e-01	1.173287e-01
1.550000e-01	1.174821e-01
1.550000e-01	1.186119e-01
1.550000e-01	1.189044e-01
1.550000e-01	1.207492e-01
1.550000e-01	1.211539e-01
1.550000e-01	1.236639e-01
1.550000e-01	1.241429e-01
1.550000e-01	1.272620e-01
1.550000e-01	1.277674e-01
1.550000e-01	1.314434e-01
1.550000e-01	1.319156e-01
1.550000e-01	1.361117e-01
1.550000e-01	1.364753e-01
1.550000e-01	1.411804e-01
1.550000e-01	1.413392e-01
1.550000e-01	1.464084e-01
1.550000e-01	1.465768e-01
1.550000e-01	1.515954e-01
1.550000e-01	1.522434e-01
1.550000e-01	1.568256e-01
1.550000e-01	1.581366e-01
1.550000e-01	1.620387e-01
1.550000e-01	1.642252e-01
1.550000e-01	1.671890e-01
1.550000e-01	1.704861e-01
1.550000e-01	1.722452e-01
1.550000e-01	1.768998e-01
1.550000e-01	1.771906e-01
1.550000e-01	1.820218e-01
1.550000e-01	1.834458e-01
1.550000e-01	1.867478e-01
1.550000e-01	1.900981e-01
1.550000e-01	1.913886e-01
1.550000e-01	1.959739e-01
1.550000e-01	1.968234e-01
1.550000e-01	2.005402e-01
1.550000e-01	2.035813e-01
1.550000e-01	2.051280e-01
1.550000e-01	2.097772e-01
1.550000e-01	2.103275e-01
1.550000e-01	2.145233e-01
1.550000e-01	2.170171e-01
1.550000e-01	2.193941e-01
1.550000e-01	2.236078e-01
1.550000e-01	2.244071e-01
1.550000e-01	2.295690e-01
1.550000e-01	2.300623e-01
1.550000e-01	2.348759e-01
1.550000e-01	2.363492e-01
1.550000e-01	2.403142e-01
1.550000e-01	2.424425e-01
1.550000e-01	2.458613e-01
1.550000e-01	2.483208e-01
1.550000e-01	2.514865e-01
1.550000e-01	2.539651e-01
1.550000e-01	2.571517e-01
1.550000e-01	2.593577e-01
1.550000e-01	2.628139e-01
1.550000e-01	2.644808e-01
1.550000e-01	2.684270e-01
1.550000e-01	2.693161e-01
1.550000e-01	2.738453e-01
1.550000e-01	2.739462e-01
1.550000e-01	2.780509e-01
1.550000e-01	2.793315e-01
1.550000e-01	2.819185e-01
1.550000e-01	2.845520e-01
1.550000e-01	2.895873e-01
1.550000e-01	2.944279e-01
1.550000e-01	2.990732e-01
1.550000e-01	3.035285e-01
1.550000e-01	3.078007e-01
1.550000e-01	3.118952e-01
1.550000e-01	3.158127e-01
1.550000e-01	3.195484e-01
1.550000e-01	3.230926e-01
1.550000e-01	3.264328e-01
1.550000e-01	3.295557e-01
1.550000e-01	3.324502e-01
1.550000e-01	3.351082e-01
1.550000e-01	3.375254e-01
1.550000e-01	3.397002e-01
1.550000e-01	3.416340e-01
1.550000e-01	3.433303e-01
1.550000e-01	3.447967e-01
1.550000e-01	3.460454e-01
1.550000e-01	3.470953e-01
1.550000e-01	3.479725e-01
1.550000e-01	3.487097e-01
1.550000e-01	3.493436e-01
1.550000e-01	3.499112e-01
1.550000e-01	3.504462e-01
1.550000e-01	3.509755e-01
1.550000e-01	3.515175e-01
1.550000e-01	3.520813e-01
1.550000e-01	3.526674e-01
1.550000e-01	3.532695e-01
1.550000e-01	3.538760e-01
1.600000e-01	1.724376e-01
1.600000e-01	1.728761e-01
1.600000e-01	1.730249e-01
1.600000e-01	1.742885e-01
1.600000e-01	1.746643e-01
1.600000e-01	1.766045e-01
1.600000e-01	1.773498e-01
1.600000e-01	1.797416e-01
1.600000e-01	1.810393e-01
1.600000e-01	1.836100e-01
1.600000e-01	1.856545e-01
1.600000e-01	1.881144e-01
1.600000e-01	1.910852e-01
1.600000e-01	1.931553e-01
1.600000e-01	1.971964e-01
1.600000e-01	1.986308e-01
1.600000e-01	2.038363e-01
1.600000e-01	2.044399e-01
1.600000e-01	2.104872e-01
1.600000e-01	2.108445e-01
1.600000e-01	2.166883e-01
1.600000e-01	2.180600e-01
1.600000e-01	2.229745e-01
1.600000e-01	2.253289e-01
1.600000e-01	2.292950e-01
1.600000e-01	2.325117e-01
1.600000e-01	2.356166e-01
1.600000e-01	2.394910e-01
1.600000e-01	2.407090e-01
1.600000e-01	2.419201e-01
1.600000e-01	2.461770e-01
1.600000e-01	2.469582e-01
1.600000e-01	2.481966e-01
1.600000e-01	2.525113e-01
1.600000e-01	2.531253e-01
1.600000e-01	2.544418e-01
1.600000e-01	2.584661e-01
1.600000e-01	2.591941e-01
1.600000e-01	2.606516e-01
1.600000e-01	2.640404e-01
1.600000e-01	2.651476e-01
1.600000e-01	2.668182e-01
1.600000e-01	2.692509e-01
1.600000e-01	2.709704e-01
1.600000e-01	2.729277e-01
1.600000e-01	2.741224e-01
1.600000e-01	2.766502e-01
1.600000e-01	2.786789e-01
1.600000e-01	2.789603e-01
1.600000e-01	2.821776e-01
1.600000e-01	2.829370e-01
1.600000e-01	2.848915e-01
1.600000e-01	2.869032e-01
1.600000e-01	2.875442e-01
1.600000e-01	2.905737e-01
1.600000e-01	2.906938e-01
1.600000e-01	2.927418e-01
1.600000e-01	2.939363e-01
1.600000e-01	2.963380e-01
1.600000e-01	2.969735e-01
1.600000e-01	2.977613e-01
1.600000e-01	2.996658e-01
1.600000e-01	3.017950e-01
1.600000e-01	3.019944e-01
1.600000e-01	3.025928e-01
1.600000e-01	3.039438e-01
1.600000e-01	3.055031e-01
1.600000e-01	3.066663e-01
1.600000e-01	3.070357e-01
1.600000e-01	3.072267e-01
1.600000e-01	3.074325e-01
1.600000e-01	3.077957e-01
1.600000e-01	3.078061e-01
1.600000e-01	3.116532e-01
1.600000e-01	3.120315e-01
1.600000e-01	3.158633e-01
1.600000e-01	3.167542e-01
1.600000e-01	3.198477e-01
1.600000e-01	3.211756e-01
1.600000e-01	3.235962e-01
1.600000e-01	3.252674e-01
1.600000e-01	3.270961e-01
1.600000e-01	3.290021e-01
1.600000e-01	3.303311e-01
1.600000e-01	3.323540e-01
1.600000e-01	3.332808e-01
1.600000e-01	3.353018e-01
1.600000e-01	3.359214e-01
1.600000e-01	3.378299e-01
1.600000e-01	3.382279e-01
1.600000e-01	3.399299e-01
1.600000e-01	3.401769e-01
1.600000e-01	3.416003e-01
1.600000e-01	3.417491e-01
1.600000e-01	3.428456e-01
1.600000e-01	3.429317e-01
1.600000e-01	3.436732e-01
1.600000e-01	3.437179e-01
1.600000e-01	3.440910e-01
1.600000e-01	3.441048e-01
1.650000e-01	1.016582e-01
1.650000e-01	1.055569e-01
1.650000e-01	1.082521e-01
1.650000e-01	1.091935e-01
1.650000e-01	1.125626e-01
1.650000e-01	1.156636e-01
1.650000e-01	1.185003e-01
1.650000e-01	1.197781e-01
1.650000e-01	1.210800e-01
1.650000e-01	1.234127e-01
1.650000e-01	1.255109e-01
1.650000e-01	1.273897e-01
1.650000e-01	1.290679e-01
1.650000e-01	1.305673e-01
1.650000e-01	1.315214e-01
1.650000e-01	1.319124e-01
1.650000e-01	1.331269e-01
1.650000e-01	1.342306e-01
1.650000e-01	1.352359e-01
1.650000e-01	1.361470e-01
1.650000e-01	1.369603e-01
1.650000e-01	1.376682e-01
1.650000e-01	1.382619e-01
1.650000e-01	1.387357e-01
1.650000e-01	1.390903e-01
1.650000e-01	1.393345e-01
1.650000e-01	1.394859e-01
1.650000e-01	1.395701e-01
1.650000e-01	1.396189e-01
1.650000e-01	1.396677e-01
1.650000e-01	1.397533e-01
1.650000e-01	1.399120e-01
1.650000e-01	1.401789e-01
1.650000e-01	1.405878e-01
1.650000e-01	1.411731e-01
1.650000e-01	1.419695e-01
1.650000e-01	1.430126e-01
1.650000e-01	1.433572e-01
1.650000e-01	1.443371e-01
1.650000e-01	1.459745e-01
1.650000e-01	1.479492e-01
1.650000e-01	1.502737e-01
1.650000e-01	1.529451e-01
1.650000e-01	1.551827e-01
1.650000e-01	1.669174e-01
1.650000e-01	1.785022e-01
1.650000e-01	1.898978e-01
1.650000e-01	2.010841e-01
1.650000e-01	2.120606e-01
1.650000e-01	2.228454e-01
1.650000e-01	2.334729e-01
1.650000e-01	2.439879e-01
1.650000e-01	2.544375e-01
1.650000e-01	2.648624e-01
1.650000e-01	2.752889e-01
1.650000e-01	2.857238e-01
1.650000e-01	2.961530e-01
1.650000e-01	3.065441e-01
1.650000e-01	3.168524e-01
1.650000e-01	3.270281e-01
1.650000e-01	3.370237e-01
1.650000e-01	3.467967e-01
1.650000e-01	3.563113e-01
1.650000e-01	3.655367e-01
1.650000e-01	3.744460e-01
1.650000e-01	3.830146e-01
1.650000e-01	3.912187e-01
1.650000e-01	3.990343e-01
1.650000e-01	4.064356e-01
1.650000e-01	4.084716e-02
1.650000e-01	4.133950e-02
1.650000e-01	4.133957e-01
1.650000e-01	4.177269e-02
1.650000e-01	4.198874e-01
1.650000e-01	4.258873e-01
1.650000e-01	4.313808e-01
1.650000e-01	4.343618e-02
1.650000e-01	4.363658e-01
1.650000e-01	4.385807e-02
1.650000e-01	4.408537e-01
1.650000e-01	4.448671e-01
1.650000e-01	4.684298e-02
1.650000e-01	4.719635e-02
1.650000e-01	5.050595e-02
1.650000e-01	5.255018e-02
1.650000e-01	5.467197e-02
1.650000e-01	5.920238e-02
1.650000e-01	5.934294e-02
1.650000e-01	6.398207e-02
1.650000e-01	6.738440e-02
1.650000e-01	6.891113e-02
1.650000e-01	7.390161e-02
1.650000e-01	7.647932e-02
1.650000e-01	7.887717e-02
1.650000e-01	8.377341e-02
1.650000e-01	8.643956e-02
1.650000e-01	8.853748e-02
1.650000e-01	9.312704e-02
1.650000e-01	9.708670e-02
1.650000e-01	9.750898e-02
1.700000e-01	1.438608e-01
1.700000e-01	1.440182e-01
1.700000e-01	1.443773e-01
1.700000e-01	1.448493e-01
1.700000e-01	1.455560e-01
1.700000e-01	1.463412e-01
1.700000e-01	1.473724e-01
1.700000e-01	1.484673e-01
1.700000e-01	1.497901e-01
1.700000e-01	1.511867e-01
1.700000e-01	1.527624e-01
1.700000e-01	1.544439e-01
1.700000e-01	1.562362e-01
1.700000e-01	1.581696e-01
1.700000e-01	1.601562e-01
1.700000e-01	1.622836e-01
1.700000e-01	1.644693e-01
1.700000e-01	1.666991e-01
1.700000e-01	1.691263e-01
1.700000e-01	1.713274e-01
1.700000e-01	1.740829e-01
1.700000e-01	1.760831e-01
1.700000e-01	1.792969e-01
1.700000e-01	1.808873e-01
1.700000e-01	1.847274e-01
1.700000e-01	1.856702e-01
1.700000e-01	1.903335e-01
1.700000e-01	1.903722e-01
1.700000e-01	1.949435e-01
1.700000e-01	1.960750e-01
1.700000e-01	1.993445e-01
1.700000e-01	2.019144e-01
1.700000e-01	2.035448e-01
1.700000e-01	2.075225e-01
1.700000e-01	2.078186e-01
1.700000e-01	2.112632e-01
1.700000e-01	2.137604e-01
1.700000e-01	2.147593e-01
1.700000e-01	2.180081e-01
1.700000e-01	2.197186e-01
1.700000e-01	2.210101e-01
1.700000e-01	2.237666e-01
1.700000e-01	2.256774e-01
1.700000e-01	2.262778e-01
1.700000e-01	2.285404e-01
1.700000e-01	2.305479e-01
1.700000e-01	2.316258e-01
1.700000e-01	2.322910e-01
1.700000e-01	2.337601e-01
1.700000e-01	2.349486e-01
1.700000e-01	2.358562e-01
1.700000e-01	2.360321e-01
1.700000e-01	2.360690e-01
1.700000e-01	2.361407e-01
1.700000e-01	2.362822e-01
1.700000e-01	2.363498e-01
1.700000e-01	2.364913e-01
1.700000e-01	2.366039e-01
1.700000e-01	2.366864e-01
1.700000e-01	2.368421e-01
1.700000e-01	2.368727e-01
1.700000e-01	2.370031e-01
1.700000e-01	2.370298e-01
1.700000e-01	2.372824e-01
1.700000e-01	2.375559e-01
1.700000e-01	2.380601e-01
1.700000e-01	2.390034e-01
1.700000e-01	2.400939e-01
1.700000e-01	2.413140e-01
1.700000e-01	2.426476e-01
1.700000e-01	2.434627e-01
1.700000e-01	2.440806e-01
1.700000e-01	2.456008e-01
1.700000e-01	2.471978e-01
1.700000e-01	2.488633e-01
1.700000e-01	2.493435e-01
1.700000e-01	2.505905e-01
1.700000e-01	2.523741e-01
1.700000e-01	2.542103e-01
1.700000e-01	2.551977e-01
1.700000e-01	2.560980e-01
1.700000e-01	2.580410e-01
1.700000e-01	2.600505e-01
1.700000e-01	2.610271e-01
1.700000e-01	2.621468e-01
1.700000e-01	2.643599e-01
1.700000e-01	2.667281e-01
1.700000e-01	2.668353e-01
1.700000e-01	2.692945e-01
1.700000e-01	2.721029e-01
1.700000e-01	2.726278e-01
1.700000e-01	2.751913e-01
1.700000e-01	2.785861e-01
1.700000e-01	2.822954e-01
1.700000e-01	2.863052e-01
1.700000e-01	2.905793e-01
1.700000e-01	2.950648e-01
1.700000e-01	2.997004e-01
